url,title,contents,description
Gary Wiggins (musician),"['(Top)', 'Biography', 'Discography', 'References', 'External links']",As a side-person
List of The Railway Series characters,"['(Top)', 'North Western Railway\nToggle North Western Railway subsection\nSteam engines\nDiesel engines\nRolling stock', 'Steam engines', 'Diesel engines', 'Rolling stock', 'Skarloey Railway\nToggle Skarloey Railway subsection\nSteam engines\nDiesel engines\nRolling stock', 'Steam engines', 'Diesel engines', 'Rolling stock', 'Culdee Fell Railway\nToggle Culdee Fell Railway subsection\nSteam engines\nRolling stock', 'Steam engines', 'Rolling stock', 'Arlesdale Railway\nToggle Arlesdale Railway subsection\nSteam engines\nDiesel engines', 'Steam engines', 'Diesel engines', 'Privately owned/other Sudrian railways', ""British Railways/Visitors\nToggle British Railways/Visitors subsection\nThe 'Other Railway' Engines"", ""The 'Other Railway' Engines"", 'Non-rail vehicles', 'References']","Various engines from British Railways (BR; also known as ""the Other Railway""), and some from preserved/private railways and museums have visited the North Western Railway, both on regular trains to-and-from the mainland, for special events, or under a lease agreement."
Dewey Defeats Truman,"['(Top)', 'Background', 'Election of 1948', 'Aftermath', 'References', 'External links']","The Tribune was not the only paper to make the mistake. The Journal of Commerce had eight articles in its edition of November 3 about what could be expected of President Dewey. The paper's five-column headline read, ""Dewey Victory Seen as Mandate to Open New Era of Government–Business Harmony, Public Confidence"".[11]"
D.D. Kashyap,"['(Top)', 'Filmography', 'References']",This article about an Indian film director is a stub. You can help Wikipedia by expanding it.
Fred Wheldon,"['(Top)', 'Personal life', 'Club career\nToggle Club career subsection\nSmall Heath\nAston Villa\nWest Bromwich Albion\nLater career', 'Small Heath', 'Aston Villa', 'West Bromwich Albion', 'Later career', 'International career', 'Career statistics', 'Honours', 'Cricket career', 'References', 'Sources', 'External links']",Wheldon's grandson John Spilsbury played a single first-class match for Worcestershire in 1952.[72][73]
Diamond Jim Brady,"['(Top)', 'Early life and family', 'Career', 'Lifestyle', 'Thoroughbred racing', 'Personal life', 'Death', 'Legacy', 'References', 'Further reading', 'External links']","The Famous Beverly Hills Restaurant, Lawry's The Prime Rib has a special cut of Prime Rib called the ""Diamond Jim Brady Cut[21]"", an extra-thick portion, rib bone in."
Diamond Jim Brady,"['(Top)', 'Early life and family', 'Career', 'Lifestyle', 'Thoroughbred racing', 'Personal life', 'Death', 'Legacy', 'References', 'Further reading', 'External links']","The Famous Beverly Hills Restaurant, Lawry's The Prime Rib has a special cut of Prime Rib called the ""Diamond Jim Brady Cut[21]"", an extra-thick portion, rib bone in."
Diesel Brothers,"['(Top)', 'Lawsuit', 'Episodes\nToggle Episodes subsection\nSeason 1 (2016)\nSeason 2 (2017)\nSeason 3 (2017)\nSeason 4 (2018)\nSeason 5 (2019)\nSeason 6 (2019)\nSeason 7 (2020)', 'Season 1 (2016)', 'Season 2 (2017)', 'Season 3 (2017)', 'Season 4 (2018)', 'Season 5 (2019)', 'Season 6 (2019)', 'Season 7 (2020)', 'References', 'External links']",Source:[14]
Digger Phelps,"['(Top)', 'Early life', 'Coaching career\nToggle Coaching career subsection\nEarly career\nNotre Dame', 'Early career', 'Notre Dame', 'Broadcasting career', 'Personal life', 'Cancer battle', 'Head coaching record', 'See also', 'References', 'External links']",
Cyber-utopianism,"['(Top)', 'Origins', 'Examples\nToggle Examples subsection\nPolitical usage\nCognate utopias\nHospitality exchange services', 'Political usage', 'Cognate utopias', 'Hospitality exchange services', 'Criticism', 'See also', 'References', 'Further reading', 'External links']","Cyber-utopianism has also been compared to a secular religion for the postmodern world.[23] In 2006, Andrew Keen wrote in The Weekly Standard that Web 2.0 is a ""grand utopian movement"" similar to ""communist society"" as described by Karl Marx.[24]"
Dimebag Darrell,"['(Top)', 'Early life', 'Career\nToggle Career subsection\nPantera\nEarly glam metal years\nDevelopment of groove metal\nBand tensions and separation\nDamageplan\nOther projects', 'Pantera\nEarly glam metal years\nDevelopment of groove metal\nBand tensions and separation', 'Early glam metal years', 'Development of groove metal', 'Band tensions and separation', 'Damageplan', 'Other projects', 'Murder', 'Musical style\nToggle Musical style subsection\nInfluences\nTechnique', 'Influences', 'Technique', 'Equipment', 'Personal life', 'Legacy', 'Discography', 'References\nToggle References subsection\nSources', 'Sources', 'External links']",Rebel Meets Rebel
Dimitrie Cantemir Christian University,"['(Top)', 'Faculties', 'Accreditation issues\nToggle Accreditation issues subsection\nProper qualification', 'Proper qualification', 'References', 'External links']",
Ding Darling,"['(Top)', 'Early life', 'Editorial cartoons', 'Wildlife conservation', 'Awards', 'See also', 'References', 'External links']","He was awarded the Audubon Medal in 1960 by National Audubon Society for ""outstanding achievement in the field of conservation and environmental protection"".[13]"
Don Lessem,"['(Top)', 'Career', 'Personal life', 'Shark Tank appearance', 'See also', 'References', 'External links']","On May 21, 2021, Lessem and his wife appeared on the Season 12 finale of Shark Tank to pitch their business Dino Don Inc.[7] They made a deal with Mark Cuban for a $500,000 investment in exchange for a 25% stake in the company.[8]"
List of Yu-Gi-Oh! characters,"['(Top)', 'Main characters\nToggle Main characters subsection', 'Antagonists\nToggle Antagonists subsection', 'Recurring characters', 'Millennium World', 'Other characters', 'Notes', 'References', 'External links']","The Six High Priests (六神官, Roku Shinkan) protect the seven Millennium Items with their lives and swear eternal loyalty to the Pharaoh, Atem, who serves as the player character of Dark Yugi, Atem's spirit in modern times. They served Atem during his reign in Ancient Egypt 3,000 years ago, or 5,000 years ago in the English anime. In the age where Shadow Games were used to determine a person's fate, the Priests used the Millennium Items and sorcery to pull out and seal the souls (Ka) of criminals, which take the form of Monsters Spirits, into stone slabs to do battle. Within the RPG, characters' health and magic were represented by their Ba Gauge."
"Stewart ""Dirk"" Fischer","['(Top)', 'Growing up', 'Army years', 'Territory bands', 'Living in California', 'Personal life', 'Discography', 'Compositions', 'See also', 'References']","Fischer died on February 25, 2013, in Valencia, California.[1][2] Before his death, he suffered from colon cancer.[1]"
Fandango (wrestler),"['(Top)', 'Early life', 'Professional wrestling career\nToggle Professional wrestling career subsection\nIndependent circuit (1999–2006)\nWorld Wrestling Entertainment/WWE\nDeep South Wrestling (2006–2008)\nFlorida Championship Wrestling (2008–2010)\nNXT (2010–2012)\nChampionship pursuits (2013–2016)\nBreezango (2016–2021)\nReturn to the independent circuit (2021–2022)\nNational Wrestling Alliance (2021–2022)\nImpact Wrestling/Total Nonstop Action Wrestling (2022–present)\nReturn to WWE (2025)', 'Independent circuit (1999–2006)', 'World Wrestling Entertainment/WWE\nDeep South Wrestling (2006–2008)\nFlorida Championship Wrestling (2008–2010)\nNXT (2010–2012)\nChampionship pursuits (2013–2016)\nBreezango (2016–2021)', 'Deep South Wrestling (2006–2008)', 'Florida Championship Wrestling (2008–2010)', 'NXT (2010–2012)', 'Championship pursuits (2013–2016)', 'Breezango (2016–2021)', 'Return to the independent circuit (2021–2022)', 'National Wrestling Alliance (2021–2022)', 'Impact Wrestling/Total Nonstop Action Wrestling (2022–present)', 'Return to WWE (2025)', 'Other media\nToggle Other media subsection\nWeb', 'Web', 'Championships and accomplishments', 'References', 'External links']","As Fandango, he made his video game debut as a playable character in WWE 2K14 (as a downloadable character) and has since appeared in WWE 2K15,[140] WWE 2K16,[141] WWE 2K17,[142] WWE 2K18,[143] WWE 2K19,[144] WWE 2K20,[145] WWE 2K Battlegrounds and WWE 2K22."
Dick Slater,"['(Top)', 'Early life', 'Professional wrestling career\nToggle Professional wrestling career subsection\nChampionship Wrestling from Florida (1972-1975)\nGeorgia Championship Wrestling (1972–1983)\nMid-Atlantic Championship Wrestling (1983–1985)\nMid-South Wrestling Association (1985–1986)\nWorld Wrestling Federation (1986–1987)\nAll Japan Pro Wrestling (1987–1990)\nAmerican Wrestling Association (1987)\nWorld Championship Wrestling (1989–1996)\nJ-Tex Corporation; Hardliners (1989–1991)\nUnited States Tag Team Champion (1992)\nStud Stable (1993–1996)\nRough n Ready (1996)', 'Championship Wrestling from Florida (1972-1975)', 'Georgia Championship Wrestling (1972–1983)', 'Mid-Atlantic Championship Wrestling (1983–1985)', 'Mid-South Wrestling Association (1985–1986)', 'World Wrestling Federation (1986–1987)', 'All Japan Pro Wrestling (1987–1990)', 'American Wrestling Association (1987)', 'World Championship Wrestling (1989–1996)\nJ-Tex Corporation; Hardliners (1989–1991)\nUnited States Tag Team Champion (1992)\nStud Stable (1993–1996)\nRough n Ready (1996)', 'J-Tex Corporation; Hardliners (1989–1991)', 'United States Tag Team Champion (1992)', 'Stud Stable (1993–1996)', 'Rough n Ready (1996)', 'Personal life', 'Championships and accomplishments', 'References', 'External links']","Before coming to Mid-Atlantic Championship Wrestling, Slater was involved in an incident where Wahoo McDaniel shot him. Slater, McDaniel, Tommy Rich, and André the Giant were at a bar in Atlanta when someone in the bar made a comment about Rich's wife, which angered Rich and McDaniel. The man who had commented about Rich's wife got a knife, and seeing that, McDaniel got out a gun. André and Slater went out to the parking lot and watched the altercation; while they were watching McDaniel pistol-whip the man, the gun went off and Slater was hit by the bullet in the leg. Slater told the police that a sniper had shot him; he would return to the ring in just three weeks. Slater was also famous for an altercation in a bar in Tampa, Florida with John Matuszak, which Slater won.[51] Wrestling trainer and close friend Les Thatcher acknowledged that Slater had died on his Twitter account.[52] His death was also confirmed by on-screen adversary Ric Flair, who paid tribute on YouTube.[53] According to the NWA's Twitter account, Slater died due to heart complications.[54]"
Clan McDuck,"['(Top)', 'Literary origins\nToggle Literary origins subsection', 'The seat of Clan McDuck', 'Tartan of Clan McDuck', 'Ancient McDucks\nToggle Ancient McDucks subsection', 'Postclassical McDucks\nToggle Postclassical McDucks subsection', 'Early modern McDucks\nToggle Early modern McDucks subsection', 'Modern McDucks (1st generation)\nToggle Modern McDucks (1st generation) subsection\nDingus McDuck\nMolly Mallard\nQuagmire McDuck', 'Dingus McDuck', 'Molly Mallard', 'Quagmire McDuck', 'Modern McDucks (2nd generation)\nToggle Modern McDucks (2nd generation) subsection', 'Modern McDucks (3rd generation)\nToggle Modern McDucks (3rd generation) subsection', 'Other relatives\nToggle Other relatives subsection', 'In other languages', 'See also', 'References', 'External links']",Real-life:
Dominik Mysterio,"['(Top)', 'Early life', 'Professional wrestling career\nToggle Professional wrestling career subsection\nWorld Wrestling Entertainment / WWE (2003–present)\nEarly appearances (2003, 2005, 2006, 2010)\nThe Mysterios (2019–2022)\nThe Judgment Day (2022–present)', 'World Wrestling Entertainment / WWE (2003–present)\nEarly appearances (2003, 2005, 2006, 2010)\nThe Mysterios (2019–2022)\nThe Judgment Day (2022–present)', 'Early appearances (2003, 2005, 2006, 2010)', 'The Mysterios (2019–2022)', 'The Judgment Day (2022–present)', 'Personal life', 'Championships and accomplishments', 'References', 'External links']","Mysterio married long-time girlfriend Marie Juliette on March 6, 2024.[83][84][85]"
Dominik Mysterio,"['(Top)', 'Early life', 'Professional wrestling career\nToggle Professional wrestling career subsection\nWorld Wrestling Entertainment / WWE (2003–present)\nEarly appearances (2003, 2005, 2006, 2010)\nThe Mysterios (2019–2022)\nThe Judgment Day (2022–present)', 'World Wrestling Entertainment / WWE (2003–present)\nEarly appearances (2003, 2005, 2006, 2010)\nThe Mysterios (2019–2022)\nThe Judgment Day (2022–present)', 'Early appearances (2003, 2005, 2006, 2010)', 'The Mysterios (2019–2022)', 'The Judgment Day (2022–present)', 'Personal life', 'Championships and accomplishments', 'References', 'External links']","Mysterio married long-time girlfriend Marie Juliette on March 6, 2024.[83][84][85]"
"Stewart ""Dirk"" Fischer","['(Top)', 'Growing up', 'Army years', 'Territory bands', 'Living in California', 'Personal life', 'Discography', 'Compositions', 'See also', 'References']","Fischer died on February 25, 2013, in Valencia, California.[1][2] Before his death, he suffered from colon cancer.[1]"
Dirty Talk (Wynter Gordon song),"['(Top)', 'Background', 'Release', 'Critical reception', 'Chart performance', 'Music video', 'Track listings', 'Charts and certifications\nToggle Charts and certifications subsection\nWeekly charts\nYear-end charts\nCertifications', 'Weekly charts', 'Year-end charts', 'Certifications', 'Release history', 'See also', 'References']",
'Disco' La Passione,"['(Top)', 'Track listing', 'Personnel', 'References', 'External links']",This 1990s pop song-related article is a stub. You can help Wikipedia by expanding it.
Dizzy Gillespie,"['(Top)', 'Biography\nToggle Biography subsection\nEarly life and career\nRise of Bebop\nAfro-Cuban jazz\nFinal years\nDeath and postmortem', 'Early life and career', 'Rise of Bebop', 'Afro-Cuban jazz', 'Final years', 'Death and postmortem', 'Politics and religion', 'Personal life', 'Artistry\nToggle Artistry subsection\nStyle\nBent trumpet', 'Style', 'Bent trumpet', 'Awards and honors', 'In popular culture', 'List of works', 'References', 'External links']","Samuel E. Wright played Dizzy Gillespie in the film Bird (1988), about Charlie Parker.[98] Kevin Hanchard portrayed Gillespie in the Chet Baker biopic Born to Be Blue (2015).[99] Charles S. Dutton played him in For Love or Country: The Arturo Sandoval Story (2000).[100][101]"
Dnipro-1 Regiment,"['(Top)', 'History', 'Human rights violations and war crimes', 'Structure', 'References', 'External links']",The unit was involved in the liberation of Lyman during the 2022 Russian invasion of Ukraine.
39th Motorized Infantry Battalion (Ukraine),"['(Top)', 'History', 'Equipment', 'Command\nToggle Command subsection\nCommanders\nDeputies', 'Commanders', 'Deputies', 'Losses', 'Honoring', 'References']",Bishop Simeon posthumously awarded the soldiers with church awards For Sacrifice and Love for Ukraine. Those present honored the feat of servicemen by laying flowers on the Alley of Heroes.[12]
Do It for Yourself,"['(Top)', 'Cast', 'Episode guide\nToggle Episode guide subsection\nSeason 1 (1982)\nSeason 2 (1983)\nSeason 3 (1983)', 'Season 1 (1982)', 'Season 2 (1983)', 'Season 3 (1983)', 'Book', 'References', 'External links']",This article relating to reality television in Canada is a stub. You can help Wikipedia by expanding it.
Door hanger,"['(Top)', 'Uses', 'Problems', 'Alternatives', 'Advertising', 'Other meanings', 'References', 'External links']",
Every Home Should Have One,"['(Top)', 'Plot', 'Cast', 'Production', 'Music', 'Reception\nToggle Reception subsection\nBox office\nCritical', 'Box office', 'Critical', 'References', 'External links']","Leslie Halliwell said: ""Tiresomely frenetic star comedy with the emphasis on smut. ""[12]"
Homosexual (album),"['(Top)', 'Background', 'Production', 'Singles', 'Critical reception', 'Chart performance', 'Tour\nToggle Tour subsection\nSet list\nTour critical reception', 'Set list', 'Tour critical reception', 'Track listing', 'Charts', 'Release history', 'References']","All tracks written, produced, composed and performed by Darren Hayes.[54]"
Do not buy Russian goods!,"['(Top)', 'Causes', 'Boycotts\nToggle Boycotts subsection\nIn Ukraine\nInternational spread\nBanking', 'In Ukraine', 'International spread', 'Banking', 'Results', 'Public opinion', 'Criticism', 'See also', 'References', 'External links']",Media related to Do not buy Russian goods! at Wikimedia Commons
Door hanger,"['(Top)', 'Uses', 'Problems', 'Alternatives', 'Advertising', 'Other meanings', 'References', 'External links']",
Allen Coombs,"['(Top)', 'Notes', 'Further reading and references', 'External links']",This article about a cryptographer is a stub. You can help Wikipedia by expanding it.
Doc Hines,[],Doc Hines may refer to:
Doc Holliday,"['(Top)', 'Early life and education', 'Adulthood\nToggle Adulthood subsection', 'Befriends Wyatt Earp', 'Other known confrontations', 'Move to New Mexico\nToggle Move to New Mexico subsection', 'Move to Arizona Territory\nToggle Move to Arizona Territory subsection', 'Arrives in Colorado\nToggle Arrives in Colorado subsection', 'Final days and death\nToggle Final days and death subsection', 'Public reputation\nToggle Public reputation subsection', 'Photos of Holliday', 'Legacy', 'In popular culture\nToggle In popular culture subsection', 'References', 'Further reading', 'External links']",Actors who have portrayed Holliday include:
Wheeler Bryson Lipes,"['(Top)', 'Background', 'Emergency surgery\nToggle Emergency surgery subsection\nIn popular media', 'In popular media', 'Personal life', 'Notes', 'References']","Lipes died in April 2005 of pancreatic cancer;[2] he was buried at Arlington National Cemetery, section 64 site 3897.[9]"
Robert A. W. Lowndes,"['(Top)', 'Lovecraftian work', 'The Health Knowledge magazines', 'Works\nToggle Works subsection\nNovels\nShort stories\nNon-fiction\nEditor', 'Novels', 'Short stories', 'Non-fiction', 'Editor', 'References', 'External links']",In 1991 he received the First Fandom Hall of Fame award.
"Dorian ""Doc"" Paskowitz","['(Top)', 'Early life', 'The First Family of Surfing', 'Surfing For Peace', 'Health guru', 'Surfwise', 'Accolades', 'Death', 'References', 'External links']","Paskowitz died on November 10, 2014, in Newport Beach, California, aged 93. His health had declined following hip surgery earlier in 2014.[26][27][28]"
Tony Shiels,"['(Top)', 'History', 'Gallery', 'References', 'Bibliography']","Shiels died in County Kerry, Ireland on 11 July 2024, at the age of 86.[11][4]"
E. E. Smith,"['(Top)', 'Biography\nToggle Biography subsection\nFamily and education\nEarly chemical career and the beginning of Skylark\nWriting Skylark\nNames Used for Publications\nThe early 1930s: between Skylark and Lensman\nThe Lensman series\nRetirement and late writing\nLord Tedric', 'Family and education', 'Early chemical career and the beginning of Skylark', 'Writing Skylark', 'Names Used for Publications', 'The early 1930s: between Skylark and Lensman', 'The Lensman series', 'Retirement and late writing', 'Lord Tedric', 'Critical opinion', 'Extending the Lensman universe', 'Influence on science and the military', 'Literary influences', 'Derivative works and influence on popular culture', 'Fictional appearances', 'Bibliography\nToggle Bibliography subsection\nLensman\nSkylark\nSubspace', 'Lensman', 'Skylark', 'Subspace', 'References', 'External links']","Smith himself appears as a character in the 2006 novel The Chinatown Death Cloud Peril by Paul Malmont. The novel describes friendship and rivalry among pulp writers of the 1930s. He also appears as ""Lensman Ted Smith"" in the 1980 novel The Number of the Beast and as ""Commander Ted Smith"" in the 1985 novel The Cat Who Walks Through Walls, both by Robert A. Heinlein. It is also suggested that he was one of the inspirations for Heinlein's character Lazarus Long. Christopher Nuttall incorporates a fictional quote from “Edward E. Smith, Professor of Sociology” in his military science fiction book, “No Worse Enemy”."
Tom Prichard,"['(Top)', 'Professional wrestling career\nToggle Professional wrestling career subsection\nEarly career (1979–1986)\nContinental Championship Wrestling / Continental Wrestling Federation (1986–1989)\nUnited States Wrestling Association (1990–1992)\nSmoky Mountain Wrestling and World Wrestling Federation (1992–1995)\nReturn to the WWF (1995–2004)\nIndependent circuit (2004–2007)\nSecond return to WWE (2007–2012)\nLater Career (2012-2020)', 'Early career (1979–1986)', 'Continental Championship Wrestling / Continental Wrestling Federation (1986–1989)', 'United States Wrestling Association (1990–1992)', 'Smoky Mountain Wrestling and World Wrestling Federation (1992–1995)', 'Return to the WWF (1995–2004)', 'Independent circuit (2004–2007)', 'Second return to WWE (2007–2012)', 'Later Career (2012-2020)', 'Wrestlers trained', 'Championships and accomplishments\nToggle Championships and accomplishments subsection\nLuchas de Apuestas record', 'Luchas de Apuestas record', 'References', 'External links']","In 2017, Prichard travelled to England to wrestle at the Runcorn Wrestling Academy (RWA), where he teamed up with RWA owner Andreas Rossi (his former OVW trainee), Chris Von Sharpe, and Connor ""The Bullet"" Stafford in an eight-man tag team match against ""Fantastic"" Matt Fox, Demoni, Johnathan Alexander, and Mr. Williams. After the match, Prichard and Rossi announced that this was their final match."
Steve Williams (wrestler),"['(Top)', 'Early life', 'Football career\nToggle Football career subsection\nCollege\nProfessional', 'College', 'Professional', 'Professional wrestling career\nToggle Professional wrestling career subsection\nEarly years (1982–1987)\nWorld Championship Wrestling (1987–1990, 1992)\nUniversal Wrestling Federation (1990–1991, 1994)\nAll Japan Pro Wrestling (1990–1998)\nExtreme Championship Wrestling (1996–1997)\nWorld Wrestling Federation (1998–1999)\nReturn to WCW (1999)\nReturn to AJPW (2000–2003)\nChristian Wrestling Federation (2002–2003)\nLater career (2003–2009)', 'Early years (1982–1987)', 'World Championship Wrestling (1987–1990, 1992)', 'Universal Wrestling Federation (1990–1991, 1994)', 'All Japan Pro Wrestling (1990–1998)', 'Extreme Championship Wrestling (1996–1997)', 'World Wrestling Federation (1998–1999)', 'Return to WCW (1999)', 'Return to AJPW (2000–2003)', 'Christian Wrestling Federation (2002–2003)', 'Later career (2003–2009)', 'Death', 'Personal life', 'Mixed martial arts record', 'Championships and accomplishments', 'See also', 'Notes', 'References', 'Further reading', 'External links']","Upon getting clean and his life back into sorts thanks to Giant Baba and Williams's faith, even after their divorce Williams and his ex-wife Tammy were still close, continuing to raise their daughter (Stormy) and son (Wyndham) and at one point remarrying only to divorce again later.[54]"
Dreamland (Doctor Who),"['(Top)', 'Plot\nToggle Plot subsection\nEpisode 1\nEpisode 2\nEpisode 3\nEpisode 4\nEpisode 5\nEpisode 6', 'Episode 1', 'Episode 2', 'Episode 3', 'Episode 4', 'Episode 5', 'Episode 6', 'Production\nToggle Production subsection\nCast notes', 'Cast notes', 'Reception', 'Home media', 'References', 'External links']","In September 2019, The Infinite Quest and Dreamland were also both included on the Doctor Who: The Complete David Tennant Collection Blu-ray release in North America. On the 21st of October 2019 in the U.K. both Dreamland and The Infinite Quest were released on to Blu-ray in the ""Complete David Tennant Specials"" 4 Disc Steelbook which also includes, The Next Doctor, Planet of the Dead, The Waters of Mars, The End of Time Part 1 and The End of Time Part 2, with Doctor Who Confidential on its own disc."
Dreamland (Doctor Who),"['(Top)', 'Plot\nToggle Plot subsection\nEpisode 1\nEpisode 2\nEpisode 3\nEpisode 4\nEpisode 5\nEpisode 6', 'Episode 1', 'Episode 2', 'Episode 3', 'Episode 4', 'Episode 5', 'Episode 6', 'Production\nToggle Production subsection\nCast notes', 'Cast notes', 'Reception', 'Home media', 'References', 'External links']","In September 2019, The Infinite Quest and Dreamland were also both included on the Doctor Who: The Complete David Tennant Collection Blu-ray release in North America. On the 21st of October 2019 in the U.K. both Dreamland and The Infinite Quest were released on to Blu-ray in the ""Complete David Tennant Specials"" 4 Disc Steelbook which also includes, The Next Doctor, Planet of the Dead, The Waters of Mars, The End of Time Part 1 and The End of Time Part 2, with Doctor Who Confidential on its own disc."
Duane Chapman,"['(Top)', 'Early life\nToggle Early life subsection\nChildhood\nMurder of Jerry Bowers Oliver', 'Childhood', 'Murder of Jerry Bowers Oliver', ""Career\nToggle Career subsection\nCapture of Andrew Luster\nDog the Bounty Hunter\nDog and Beth: On the Hunt\nDog's Most Wanted\nDog Unleashed\nLater work\nAuthor\nOther appearances"", 'Capture of Andrew Luster', 'Dog the Bounty Hunter', 'Dog and Beth: On the Hunt', ""Dog's Most Wanted"", 'Dog Unleashed', 'Later work', 'Author', 'Other appearances', 'Personal life\nToggle Personal life subsection\nPolitical views', 'Political views', 'References', 'External links\nToggle External links subsection\nArchived', 'Archived']","In April 2024, in a Fox News interview with Jesse Watters, Watters asked Chapman that if Donald Trump were re-elected as president of the United States, would Chapman like to be a ""deportation czar,"" referring to the population of illegal immigrants residing in the United States. Chapman said he ""would like a job like that.""[83]"
Dolly King,"['(Top)', 'References', 'External links']","This biographical article relating to a United States basketball player, coach, or other figure born in the 1910s is a stub. You can help Wikipedia by expanding it."
Don't Be Sad,"['(Top)', 'Track listing', 'Credits\nToggle Credits subsection\nMusicians\nProduction credits', 'Musicians', 'Production credits', 'References']","Ryan Adams says this about the track: ""I think there's a duality in that song. I think on one hand, it's saying, 'Hang on, we'll get through this,' but deep down, we know we're not going to get through it at all. I don't know. Damn, that song just kinda says it all, doesn't it?""[2]"
Don't Let the Rain Come Down (Crooked Little Man),"['(Top)', 'References']","The song was also covered by The Brothers Four on their album More Big Folk Hits; Trini Lopez on The Folk Album (1965);[7] and Ronnie Hilton, whose version was a hit in the UK, peaking at #21 in 1964."
"Not After Midnight, and Other Stories","['(Top)', 'Plots\nToggle Plots subsection\n""Don\'t Look Now""\n""Not After Midnight""\n""A Border-Line Case""\n""The Way of the Cross""\n""The Breakthrough""', '""Don\'t Look Now""', '""Not After Midnight""', '""A Border-Line Case""', '""The Way of the Cross""', '""The Breakthrough""', 'Background', 'Critical reception', 'Adaptations', 'References']","The story ""Don't Look Now"" has been adapted in several media: a 1973 film directed by Nicolas Roeg; a 2001 BBC Radio 4 Classic Serial by Ronald Frame;[10] and a 2007 stage play by Nell Leyshon.[11]"
Don't Wanna Cry (Seventeen song),"['(Top)', 'Composition', 'Music video', 'Reception and plagiarism controversy', 'Accolades', 'Charts', 'Certifications', 'References']",† Streaming-only figures based on certification alone.
Don't-care term,"['(Top)', 'Examples', 'X value', 'Power-up states', 'See also', 'Notes', 'References', 'Further reading']","Further considerations are needed for logic circuits that involve some feedback. That is, those circuits that depend on the previous output(s) of the circuit as well as its current external inputs. Such circuits can be represented by a state machine. It is sometimes possible that some states that are nominally can't-happen conditions can accidentally be generated during power-up of the circuit or else by random interference (like cosmic radiation, electrical noise or heat). This is also called forbidden input.[21] In some cases, there is no combination of inputs that can exit the state machine into a normal operational state. The machine remains stuck in the power-up state or can be moved only between other can't-happen states in a walled garden of states. This is also called a hardware lockup or soft error. Such states, while nominally can't-happen, are not don't-care, and designers take steps either to ensure that they are really made can't-happen, or else if they do happen, that they create a don't-care alarm indicating an emergency state[21] for error detection, or they are transitory and lead to a normal operational state.[22][23][24]"
Don't throw the baby out with the bathwater,"['(Top)', 'History', 'Alternative expressions', 'References\nToggle References subsection\nCitations\nBibliography', 'Citations', 'Bibliography', 'External links']",The meaning and intent of the English idiomatic expression is sometimes presented in different terms.
Corktown Common,"['(Top)', 'History', 'Park description', 'See also', 'References', 'External links']",
Done Too Soon,"['(Top)', 'Content\nToggle Content subsection\nLyrics\nMusic', 'Lyrics', 'Music', 'History', 'Chart performance', 'References']","""Done Too Soon"" spent five weeks on Billboard's Hot 100 Singles Chart as the B-side of ""I Am... I Said"" reaching #65. (The A-side charted for 10 weeks peaking at #4.)[3]"
Double Cup,"['(Top)', 'Background', 'Reception', 'Legacy', 'Track listing', 'Further reading', 'References']",All tracks are written by DJ Rashad.
Doug Dugger,"['(Top)', 'References']",This article about a country musician from the United States is a stub. You can help Wikipedia by expanding it.
Denny Brown,"['(Top)', 'Early life', 'Professional wrestling career', 'Championships and accomplishments', 'References', 'External links']",1NWA records are unclear as to where Brown was or what NWA affiliated promotion he was wrestling for when his first reign with the championship began.
Downtown Community School,"['(Top)', 'References']",This Manhattan school-related article is a stub. You can help Wikipedia by expanding it.
Dr. Ben/Nick,"['(Top)', 'Plot', 'Reception\nToggle Reception subsection\nRatings\nCritical reception', 'Ratings', 'Critical reception', 'References', 'External links']","The A.V. Club's Nathan Rabin gave the episode a positive ""A−"" score and praised Gervais' performance, saying ""I could see people finding Gervais’ shtick off-putting. I, on the other hand, found it hilarious"".[2] Alan Sepinwall of HitFix praised the episode, also celebrating Gervais' performance and the drama in Louie and Nick's conversations.[3]"
Steve Williams (wrestler),"['(Top)', 'Early life', 'Football career\nToggle Football career subsection\nCollege\nProfessional', 'College', 'Professional', 'Professional wrestling career\nToggle Professional wrestling career subsection\nEarly years (1982–1987)\nWorld Championship Wrestling (1987–1990, 1992)\nUniversal Wrestling Federation (1990–1991, 1994)\nAll Japan Pro Wrestling (1990–1998)\nExtreme Championship Wrestling (1996–1997)\nWorld Wrestling Federation (1998–1999)\nReturn to WCW (1999)\nReturn to AJPW (2000–2003)\nChristian Wrestling Federation (2002–2003)\nLater career (2003–2009)', 'Early years (1982–1987)', 'World Championship Wrestling (1987–1990, 1992)', 'Universal Wrestling Federation (1990–1991, 1994)', 'All Japan Pro Wrestling (1990–1998)', 'Extreme Championship Wrestling (1996–1997)', 'World Wrestling Federation (1998–1999)', 'Return to WCW (1999)', 'Return to AJPW (2000–2003)', 'Christian Wrestling Federation (2002–2003)', 'Later career (2003–2009)', 'Death', 'Personal life', 'Mixed martial arts record', 'Championships and accomplishments', 'See also', 'Notes', 'References', 'Further reading', 'External links']","Upon getting clean and his life back into sorts thanks to Giant Baba and Williams's faith, even after their divorce Williams and his ex-wife Tammy were still close, continuing to raise their daughter (Stormy) and son (Wyndham) and at one point remarrying only to divorce again later.[54]"
